attributes.Ambience.divey,attributes.Dietary Restrictions.vegan,attributes.Happy Hour,hours.Thursday.open,attributes.Order at Counter,attributes.Hair Types Specialized In.africanamerican,attributes.Hair Types Specialized In.kids,attributes.BYOB,hours.Friday.open,attributes.Good For.latenight,attributes.Outdoor Seating,attributes.Alcohol,attributes.Ambience.classy,attributes.By Appointment Only,attributes.Parking.lot,business_id,attributes.Ambience.touristy,attributes.Corkage,hours.Tuesday.open,attributes.Good For.brunch,categories,attributes.Waiter Service,hours.Monday.open,name,attributes.Parking.street,attributes.Ambience.hipster,attributes.BYOB/Corkage,attributes.Hair Types Specialized In.straightperms,attributes.Music.live,attributes.Dietary Restrictions.dairy-free,attributes.Music.background_music,attributes.Price Range,attributes.Good For.breakfast,attributes.Parking.garage,attributes.Music.karaoke,attributes.Good For Dancing,review_count,attributes.Hair Types Specialized In.asian,state,attributes.Accepts Credit Cards,hours.Friday.close,attributes.Good For.lunch,attributes.Parking.valet,attributes.Take-out,full_address,hours.Thursday.close,attributes.Hair Types Specialized In.coloring,attributes.Good For.dessert,attributes.Music.video,attributes.Dietary Restrictions.halal,attributes.Takes Reservations,hours.Saturday.open,attributes.Ages Allowed,attributes.Ambience.trendy,attributes.Delivery,hours.Wednesday.close,attributes.Wi-Fi,open,city,attributes.Wheelchair Accessible,attributes.Dietary Restrictions.gluten-free,stars,attributes.Dietary Restrictions.kosher,type,attributes.Caters,attributes.Ambience.intimate,latitude,attributes.Good For.dinner,attributes.Coat Check,longitude,hours.Monday.close,attributes.Hair Types Specialized In.extensions,hours.Tuesday.close,hours.Saturday.close,attributes.Good for Kids,attributes.Parking.validated,hours.Sunday.open,attributes.Accepts Insurance,attributes.Music.dj,attributes.Dietary Restrictions.soy-free,attributes.Has TV,hours.Sunday.close,attributes.Ambience.casual,attributes.Hair Types Specialized In.perms,attributes.Dogs Allowed,attributes.Drive-Thru,attributes.Dietary Restrictions.vegetarian,hours.Wednesday.open,attributes.Noise Level,attributes.Smoking,attributes.Attire,attributes.Hair Types Specialized In.curly,attributes.Good For Groups,neighborhoods,attributes.Open 24 Hours,attributes.Ambience.romantic,attributes.Music.jukebox,attributes.Ambience.upscale
0,,,0.270833333333333,,,,,0.270833333333333,0,1,2,0,,1,sgZwUkKSpFQxE2v1hE-hcQ,0,,0.270833333333333,0,"['Breakfast & Brunch', 'American (Traditional)', 'Mediterranean', 'Restaurants']",1,0.270833333333333,Rustic Cafe,0,0,,,,,,1,1,0,,,146,,AZ,1,0.875,0,0,1,"20811 N Cave Creek Rd
Ste 101
Phoenix, AZ 85024",0.875,,0,,,0,0.291666666666667,,0,0,0.625,free,1,Phoenix,1,,3.5,,business,0,0,33.6783184388,0,,-112.030506134,0.625,,0.625,0.875,1,0,0.291666666666667,,,,1,0.625,1,,,,,0.270833333333333,average,,casual,,1,[],,0,,0
0,,,0.4375,,,,,0.4375,0,1,0,0,,1,U605aUo9MJn5vgLfP3yYKg,0,,0.4375,0,"['Food', 'Burgers', 'Ice Cream & Frozen Yogurt', 'Restaurants']",0,0.4375,Culver's,0,0,,,,,,1,0,0,,,69,,AZ,1,0.9375,1,0,1,"10225 N 28th Dr
Phoenix, AZ 85051",0.916666666666667,,0,,,0,0.4375,,0,0,0.916666666666667,free,1,Phoenix,1,,3.5,,business,0,0,33.580542,0,,-112.1215834,0.916666666666667,,0.916666666666667,0.9375,1,0,0.4375,,,,1,0.916666666666667,1,,,1,,0.4375,average,,casual,,1,[],,0,,0
,,,0.666666666666667,,,,,0.458333333333333,0,1,1,,,1,KoMjD6HgdR_lnFxbTOwZdA,,,0.666666666666667,0,"['Pizza', 'Restaurants']",1,0.666666666666667,Pizza Italia,0,,,,,,,2,0,0,,,6,,AZ,1,0.916666666666667,1,0,1,"4727 E Bell Rd
Ste 59
Phoenix, AZ 85032",0.875,,0,,,0,0.458333333333333,,,1,0.875,,0,Phoenix,1,,3.5,,business,,,33.638405,1,,-111.979837,0.875,,0.875,0.916666666666667,1,0,,,,,,,,,,,,0.666666666666667,,,casual,,1,[],,,,
0,,,0.4375,,,,,0.4375,0,0,0,0,,0,eSKM83PlRBUAZ0fsYvYuLg,0,,0.4375,0,"['Pizza', 'Restaurants']",0,0.4375,Little Caesars,0,0,,,,,,1,0,0,,,8,,AZ,1,0.9375,1,0,1,"4550 E Bell Rd
Ste 192
Phoenix, AZ 85032",0.916666666666667,,0,,,0,0.4375,,0,0,0.916666666666667,no,1,Phoenix,,,2.5,,business,0,0,33.6416092,0,,-111.9834803,0.916666666666667,,0.916666666666667,0.9375,1,0,0.4375,,,,0,0.916666666666667,0,,0,,,0.4375,very_loud,,casual,,0,[],,0,,0
0,,,0.416666666666667,,,,,0.416666666666667,0,1,0,0,,1,8G5qjb9Vf7mt1oZ4AozHag,0,,0.416666666666667,0,"['Automotive', 'Gas & Service Stations', 'Food Court', 'Restaurants']",1,0.416666666666667,Costco,0,0,,,,,,2,0,0,,,51,,AZ,1,0.854166666666667,0,0,1,"4570 E Cactus Rd
Phoenix, AZ 85032",0.854166666666667,,0,,,0,0.395833333333333,,0,0,0.854166666666667,,1,Phoenix,1,,4,,business,0,0,33.6037414512,0,,-111.986299515,0.854166666666667,,0.854166666666667,0.75,1,0,0.416666666666667,,,,1,0.75,0,,,,,0.416666666666667,loud,,casual,,1,[],,0,,0
0,,,0.4375,,,,,0.4375,0,1,0,0,,1,r2S4arkHyRcUroRhggMIoA,0,,0.4375,0,"['Mexican', 'Restaurants']",0,0.4375,Revo Burrito,0,0,,,,,,1,0,0,,,141,,AZ,1,0.958333333333333,1,0,1,"3154 E Camelback Rd
Phoenix, AZ 85016",0.958333333333333,,0,,,0,0.4375,,0,0,0.958333333333333,free,0,Phoenix,1,,3.5,,business,1,0,33.5100571,0,,-112.0143931,0.958333333333333,,0.958333333333333,0.958333333333333,1,0,0.4375,,,,0,0.958333333333333,1,,,,,0.4375,average,,casual,,0,[],,0,,0
0,,,,,,,,,0,1,0,0,,0,LtdVdYhs7MAwwTBuHhdsFQ,0,,,0,"['Fast Food', 'Chinese', 'Restaurants']",0,,Panda Express,0,0,,,,,,1,0,0,,,8,,AZ,1,,1,0,1,"5229 W Indian School Rd
Phoenix, AZ 85031",,,0,,,0,,,0,0,,free,1,Phoenix,,,2,,business,,0,33.4950075,0,,-112.1696984,,,,,1,0,,,,,1,,0,,,1,,,average,,casual,,1,[],,0,,0
0,,,0.291666666666667,,,,,0.291666666666667,0,1,0,0,,1,fJx0N4N0NbyHEeoDU9nH8g,0,,0.291666666666667,0,"['Breakfast & Brunch', 'Restaurants']",0,,Two Hippies Breakfast Joint,0,0,,,,,,1,1,0,,,59,,AZ,0,0.625,1,0,1,"4306 N 7th Ave
Phoenix, AZ 85013",0.625,,0,,,0,0.291666666666667,,0,0,0.625,no,0,Phoenix,1,,3,,business,,0,33.4987692,0,,-112.0834514,,,0.625,0.625,1,0,0.333333333333333,,,,0,0.625,1,,,,,0.291666666666667,quiet,,casual,,1,[],,0,,0
0,,,,,,,,,0,0,0,0,,0,xdsa_jxitBs2akh_6BYP2A,0,,,0,"['Burgers', 'Fast Food', 'Restaurants']",0,,McDonald's,0,0,,,,,,1,0,0,,,11,,AZ,1,,0,0,1,"4430 E Thomas Rd
Phoenix, AZ 85018",,,0,,,0,,,0,0,,free,1,Phoenix,,,3,,business,0,0,33.480692,0,,-111.985722,,,,,1,0,,,,,1,,0,,,1,,,quiet,,casual,,1,[],,0,,0
0,,,0.458333333333333,,,,,0.458333333333333,0,1,2,0,,1,_FXql6eVhbM923RdCi94SA,0,,0.458333333333333,0,"['Seafood', 'Caribbean', 'Hawaiian', 'Restaurants']",1,0.458333333333333,Hula's Modern Tiki,0,0,,,,,,2,0,0,,,813,,AZ,1,0,0,0,1,"4700 N Central Ave
Phoenix, AZ 85012",0.958333333333333,,0,,,1,0.4375,,1,0,0.958333333333333,no,1,Phoenix,1,,4,,business,0,0,33.5062078,1,,-112.0739142,0.916666666666667,,0.958333333333333,0,1,0,0.4375,,,,1,0,0,,,,,0.458333333333333,average,,casual,,1,[],,0,,0
0,,,0.458333333333333,,,,,0.458333333333333,0,0,2,0,,1,0AZiq_OMKs3I9lTmwd5PSg,0,,0.458333333333333,0,"['Restaurants', 'Italian']",1,0.458333333333333,Tommy V's Osteria and Pizzeria,0,0,,,,,,2,0,0,,,55,,AZ,1,0.916666666666667,1,0,1,"3225 E Camelback Rd
Phoenix, AZ 85018",0.916666666666667,,0,,,1,0.666666666666667,,0,0,0.916666666666667,free,1,Phoenix,0,,3.5,,business,1,0,33.5092297,1,,-112.0121692,0.916666666666667,,0.916666666666667,0.916666666666667,1,0,0.666666666666667,,,,1,0.916666666666667,1,,,,,0.458333333333333,quiet,,casual,,1,[],,0,,0
0,,1,0,,,,,0,0,1,2,0,,1,V5QdxePG-pGPXVPHSLLM9A,0,,0,0,"['Breakfast & Brunch', 'Vegetarian', 'Bars', 'Nightlife', 'Restaurants']",0,0,Urban Beans Cafe & Bar,1,0,,,,,,1,1,0,,0,225,,AZ,1,0,0,0,1,"3508 N 7th St
Ste 100
Phoenix, AZ 85014",0,,0,,,1,0,,0,0,0,free,1,Phoenix,1,,4,,business,1,0,33.4885590269,0,0,-112.065333427,0,,0,0,1,0,0,,0,,0,0,1,,1,,,0,average,no,casual,,1,[],,0,,0
0,,,0.416666666666667,,,,,0.416666666666667,0,0,0,0,,1,3OauvrqUU8nDLWcW6q9hGQ,0,,0.416666666666667,0,"['Vietnamese', 'Restaurants']",1,0.416666666666667,Viet Kitchen,0,0,,,,,,1,0,0,,,189,,AZ,1,0.875,1,0,1,"20235 N Cave Creek Rd
Ste 108
Phoenix, AZ 85024",0.875,,0,,,0,0.416666666666667,,0,0,0.875,no,1,Phoenix,1,,3.5,,business,0,0,33.671426,0,,-112.03017,0.875,,0.875,0.875,1,0,0.4375,,,,1,0.833333333333333,1,,,,,0.416666666666667,average,,casual,,1,[],,0,,0
0,,,0,,,,,0,0,0,0,0,,1,0xWF7PpTNl-awqg2YGxxFQ,0,,0,0,"['Breakfast & Brunch', 'American (Traditional)', 'Restaurants']",1,0,IHOP,0,0,,,,,,1,1,0,,,41,,AZ,1,0,0,0,1,"2501 N 44th St
Phoenix, AZ 85008",0,,0,,,0,0,,0,0,0,no,1,Phoenix,,,3,,business,0,0,33.475116,0,,-111.9864876,0,,0,0,1,0,0,,,,0,0,1,,,,,0,average,,casual,,1,[],,0,,0
0,,,,,,,,,0,0,0,0,,1,xczdDnDIUoVZ2ILT9nEvPA,0,,,0,"['Pizza', 'Buffets', 'Restaurants']",0,,The Pizza Buffet,0,0,,,,,,1,0,0,,,31,,AZ,1,,1,0,1,"3208 E Bell Rd
Phoenix, AZ 85032",,,0,,,0,,,0,0,,no,1,Phoenix,1,,3,,business,0,0,33.6406929,0,,-112.0130547,,,,,1,0,,,,,1,,1,,,,,,average,,casual,,1,[],,0,,0
0,,,0.458333333333333,,,,,0.458333333333333,0,1,2,0,,1,2qqzGBLM9VFwjIuiEKHspg,0,,0.458333333333333,0,"['Seafood', 'Sushi Bars', 'Restaurants']",1,0.458333333333333,Bluewater Grill,0,0,,,,,,2,0,0,,,259,,AZ,1,0.916666666666667,0,0,1,"1720 E Camelback Rd
Phoenix, AZ 85016",0.895833333333333,,0,,,1,0.458333333333333,,0,0,0.895833333333333,free,1,Phoenix,1,,4,,business,1,0,33.5101676,1,,-112.0449114,0.895833333333333,,0.895833333333333,0.916666666666667,1,0,0.416666666666667,,,,1,0.895833333333333,1,,,,,0.458333333333333,average,,casual,,1,[],,0,,0
,,,,,,,,,,,,,,,a0eg1AZESJbsUL6I3h_VsA,,,,,"['Delis', 'Restaurants']",,,Kokopeli Deli,,,,,,,,,,,,,10,,AZ,1,,,,,"3400 E Sky Harbor Blvd
Phoenix, AZ 85034",,,,,,,,,,,,,1,Phoenix,,,1.5,,business,,,33.4354634,,,-112.0069893,,,,,,,,,,,,,,,,,,,,,,,,[],,,,
0,,,0.25,,,,,0.25,0,1,2,0,,0,qkbloHdDZuHf_0wTqUGPjQ,0,,0.25,0,"['Breakfast & Brunch', 'American (Traditional)', 'Restaurants']",1,0.25,Frank & Albert's,0,0,,,,,,2,1,1,,,143,,AZ,1,0.895833333333333,0,1,1,"2400 East Missouri Ave
Phoenix, AZ 85016",0.895833333333333,,0,,,1,0.25,,1,0,0.895833333333333,free,1,Phoenix,1,,3.5,,business,1,0,33.5232267,0,,-112.0232519,0.895833333333333,,0.895833333333333,0.895833333333333,1,0,0.25,,,,1,0.895833333333333,0,,1,,,0.25,average,,casual,,1,[],,0,,0
0,,1,0.458333333333333,,,,,0.458333333333333,1,1,2,0,,1,c5mGzf4ovtEglIzlXsL6rA,0,,0.458333333333333,0,"['Irish', 'Bars', 'Burgers', 'Nightlife', 'Sports Bars', 'Restaurants']",1,0.458333333333333,Connolly's Sports Grill,0,0,,,,,,2,0,0,,1,60,,AZ,1,0.0833333333333333,0,0,1,"2605 W Carefree Hwy
Phoenix, AZ 85085",0.0833333333333333,,0,,,1,0.375,,0,0,0.0833333333333333,free,1,Phoenix,1,,3.5,,business,1,0,33.7978888,1,0,-112.1157954,0.0833333333333333,,0.0833333333333333,0.0833333333333333,0,0,0.375,,1,,1,0.0833333333333333,1,,1,0,,0.458333333333333,average,outdoor,casual,,1,[],,0,,0
0,,,0.458333333333333,,,,,0.458333333333333,0,1,2,0,,1,RGDyf8-PyzyS9Lzs9bkvgA,0,,0.458333333333333,0,"['Italian', 'Pizza', 'Sandwiches', 'Restaurants']",1,0.458333333333333,Babbo Italian Eatery,0,0,,,,,,2,0,0,,,184,,AZ,1,0.916666666666667,0,0,1,"6855 N 16th St
Phoenix, AZ 85016",0.875,,0,,,0,0.458333333333333,,0,0,0.875,no,1,Phoenix,1,,4,,business,1,0,33.537514,1,,-112.047195,0.875,,0.875,0.916666666666667,1,0,0.458333333333333,,,,1,0.875,1,,0,,,0.458333333333333,average,,casual,,1,[],,0,,0
0,,,0.270833333333333,,,,,0.270833333333333,0,1,0,0,,1,T8uhdmJgewM7htInfxa1dA,0,,0.270833333333333,0,"['Food', 'Breakfast & Brunch', 'Bagels', 'Delis', 'Restaurants']",0,0.270833333333333,NY Bagels and Deli,0,0,,,,,,1,1,0,,,61,,AZ,1,0.625,0,0,1,"1515 W Deer Valley Rd
Ste 101A
Phoenix, AZ 85027",0.625,,0,,,0,0.270833333333333,,0,1,0.625,free,1,Phoenix,1,,4,,business,1,0,33.683323,0,,-112.092428,0.625,,0.625,0.583333333333333,1,0,,,,,1,,1,,0,,,0.270833333333333,average,,casual,,1,[],,0,,0
,,1,,,,,,,0,1,,,,,ziaSXim-Om_a62V7X0GSpQ,,,,0,"['Bars', 'Restaurants', 'American (Traditional)', 'Sports Bars', 'Nightlife']",,,A-Town Grill & Eatery,,,,,0,,0,2,0,,0,,7,,AZ,1,,0,,,"3820 E Ray Rd
Phoenix, AZ 85048",,,0,0,,,,,,,,,0,Phoenix,1,,2.5,,business,,,33.317532,0,0,-112.00313,,,,,,,,,0,,1,,,,,,,,average,,,,1,[],,,1,
0,,,0.416666666666667,,,,,0.416666666666667,0,0,0,0,,1,kCjR5nLyphuNKnDqRjurXQ,0,,0.416666666666667,0,"['Buffets', 'Chinese', 'Restaurants']",1,0.416666666666667,New China Super Buffet,0,0,,,,,,2,0,0,,,54,,AZ,1,0.916666666666667,1,0,1,"601 W Bell Rd
Phoenix, AZ 85023",0.895833333333333,,0,,,0,0.416666666666667,,0,0,0.895833333333333,free,1,Phoenix,1,,2.5,,business,0,0,33.639663,0,,-112.081364,0.895833333333333,,0.895833333333333,0.916666666666667,1,0,0.416666666666667,,,,1,0.895833333333333,1,,,,,0.416666666666667,average,,casual,,1,[],,0,,0
0,,,0.208333333333333,,,,,0.208333333333333,0,0,0,0,,0,LM9d5wQcVqh97g7qpCQ88A,0,,0.208333333333333,1,"['Mexican', 'Restaurants']",0,0.208333333333333,Lydia's La Canasta Mexican Food,0,0,,,,,,1,1,0,,,17,,AZ,1,0.75,0,0,1,"2501 W Van Buren St
Phoenix, AZ 85009",0.75,,0,,,0,0.208333333333333,,0,0,0.75,no,1,Phoenix,,,4.5,,business,0,0,33.4508891,0,,-112.1133525,0.75,,0.75,0.75,1,0,0.208333333333333,,,,0,0.75,0,,,,,0.208333333333333,average,,casual,,0,[],,0,,0
,,,,,,,,,0,0,,,,0,ggBkO170QkYZAezFGMKYjQ,,,,0,"['Vietnamese', 'Restaurants']",1,,Pho Old Saigon Vietnamese Cuisine,0,,,,,,,1,0,0,,,8,,AZ,1,,0,0,1,"4141 N 35th Ave
Ste 11 & 12
Phoenix, AZ 85017",,,0,,,0,,,,,,,0,Phoenix,1,,3.5,,business,,,33.5812164,0,,-112.0077189,,,,,1,0,,,,,,,,,,,,,,,casual,,1,[],,,,
0,,,0.4375,,,,,0.4375,0,0,0,0,,1,nNKUkjTaGWW3I3XkpHF5Hg,0,,0.4375,0,"['Japanese', 'Restaurants']",0,0.4375,Yoshi's,0,0,,,,,,1,0,0,,,39,,AZ,1,0.854166666666667,1,0,1,"4102 N 24th St
Phoenix, AZ 85016",0.854166666666667,,0,,,0,0.458333333333333,,0,0,0.854166666666667,no,1,Phoenix,1,,3,,business,1,0,33.4953991,0,,-112.0303905,0.854166666666667,,0.854166666666667,0.854166666666667,1,0,,,,,1,,1,,,,,0.4375,average,,casual,,1,[],,0,,0
0,,1,0.666666666666667,,,,,0.666666666666667,0,1,2,0,,1,l5GGMobHJvzaQO2rZFwdTQ,0,,0.666666666666667,0,"['Arts & Entertainment', 'Music Venues', 'Nightlife', 'Jazz & Blues', 'American (New)', 'Restaurants']",1,,The Compound Grill,0,0,,,1,,,2,0,0,,1,81,,AZ,1,0.0833333333333333,0,0,1,"7000 E Mayo Blvd
Ste 21
Phoenix, AZ 85054",0.958333333333333,,0,0,,1,0.666666666666667,,1,0,0.958333333333333,free,0,Phoenix,1,,3.5,,business,0,0,33.6556844,1,0,-111.9300279,,,0.958333333333333,0.0833333333333333,0,0,0.666666666666667,,0,,1,0.958333333333333,1,,0,,,0.666666666666667,loud,outdoor,casual,,1,[],,0,0,0
0,,,,,,,,,0,,,0,,0,Oy3eMx32IpXVR7xy_d4peQ,0,,,0,"['Buffets', 'Restaurants']",,,New China Buffet,0,0,,,,,,1,0,0,,,4,,AZ,1,,0,0,,"8146 W Indian School Rd
Phoenix, AZ 85033",,,0,,,1,,,0,,,,1,Phoenix,,,2,,business,,0,33.4943527,0,,-112.2348367,,,,,1,0,,,,,1,,0,,,,,,quiet,,casual,,1,[],,0,,0
0,,1,0.416666666666667,,,,,0.416666666666667,0,1,2,0,,1,xqO1fp2zuxeeYjPeGP2Eaw,0,,0.416666666666667,0,"['Bars', 'Restaurants', 'American (Traditional)', 'Sports Bars', 'Nightlife']",1,0.416666666666667,Brad's Place,0,0,,,1,,,2,0,0,,0,31,,AZ,1,0.0416666666666667,0,0,1,"4747 E Elliot Rd
Phoenix, AZ 85044",0.958333333333333,,0,,,0,0.375,,0,0,0.958333333333333,free,1,Phoenix,1,,3.5,,business,0,0,33.348162,0,0,-111.9819,0.916666666666667,,0.958333333333333,0.0833333333333333,0,0,0.375,,,,1,0.916666666666667,1,,1,,,0.416666666666667,average,outdoor,casual,,1,[],,0,,0
0,,,0.458333333333333,,,,,0.458333333333333,0,1,0,0,,1,HXzOQy2IN02VIOIgY22Fkw,0,,0.458333333333333,0,"['Seafood', 'Fish & Chips', 'Sandwiches', 'Restaurants']",0,0.458333333333333,Maryln's Fish & Chips,0,0,,,,,,1,0,0,,,47,,AZ,1,0.875,1,0,1,"5436 S Central Ave
Phoenix, AZ 85041",0.875,,0,,,0,0.458333333333333,,0,1,0.875,no,1,Phoenix,1,,4,,business,1,0,33.396343,0,,-112.073687,0.875,,0.875,0.875,1,0,0.458333333333333,,,,1,0.833333333333333,1,,,,,0.458333333333333,average,,casual,,1,[],,0,,0
,,,0.416666666666667,,,,,0.416666666666667,,0,,,,0,lgMFDLFxGDon26AMizZSlQ,,,0.416666666666667,,"['Fast Food', 'Chicken Wings', 'Restaurants']",,0.416666666666667,KFC,0,,,,,,,2,,0,,,11,,AZ,1,0.5,,0,1,"20 E Baseline Road
Phoenix, AZ 85042",0.5,,,,,0,0.416666666666667,,,0,0.958333333333333,,1,Phoenix,,,1.5,,business,0,,33.3779,,,-112.073,0.958333333333333,,0.958333333333333,0.5,1,0,0.416666666666667,,,,0,0.958333333333333,,,,1,,0.416666666666667,,,casual,,1,[],,,,
0,,,0.4375,,,,,0.4375,0,1,0,0,,1,AE7TfOrefJCI_qTvUoAezA,0,,0.4375,0,"['Fast Food', 'Middle Eastern', 'Restaurants']",0,0.4375,Sam's Gyros,0,0,,,,,,1,0,0,,,12,,AZ,1,0.791666666666667,1,0,1,"8941 N Central Ave
Phoenix, AZ 85020",0.791666666666667,,0,,,0,0.4375,,0,0,0.791666666666667,,0,Phoenix,1,,4,,business,1,0,33.567452,0,,-112.073536,0.791666666666667,,0.791666666666667,0.708333333333333,1,0,,,,,0,,0,,,0,,0.4375,quiet,,casual,,1,[],,0,,0
0,,,,,,,,,0,0,0,0,,0,Yf_mKctDPfMQkig-DavQJw,0,,,0,"['Burgers', 'Fast Food', 'Restaurants']",0,,Wendy's,0,0,,,,,,1,0,0,,,12,,AZ,1,,0,0,1,"4915 E Chandler Blvd
Phoenix, AZ 85048",,,0,,,0,,,0,0,,free,1,Phoenix,,,3,,business,0,0,33.304758,0,,-111.978292,,,,,1,0,,,,,1,,0,,,1,,,average,,casual,,1,[],,0,,0
0,,,,,,,,,0,0,0,0,,1,KkdkWeTMN8q-xpWD0ckx1Q,0,,,0,"['Buffets', 'Chinese', 'Restaurants']",1,,Shanghai Buffet,0,0,,,,,,1,0,0,,,56,,AZ,1,,1,0,1,"4201 W Bell Rd
Phoenix, AZ 85053",,,0,,,0,,,0,0,,no,0,Phoenix,1,,3,,business,0,0,33.6391367,1,,-112.1492386,,,,,1,0,,,,,1,,1,,,,,,average,,casual,,1,[],,0,,0
,,0,0.416666666666667,,,,,0.416666666666667,1,1,0,,,1,1xu5wFd0TeBg6xNBiRtknw,,,0.416666666666667,0,"['Coffee & Tea', 'Music Venues', 'Food', 'Arts & Entertainment', 'Nightlife', 'Restaurants', 'Italian']",0,0.416666666666667,Dolce Espresso Video Coffee Bar,0,,,,0,,,1,0,0,,,21,,AZ,1,0.0416666666666667,0,0,0,"1025 E Camelback Rd
Phoenix, AZ 85014",0,,0,1,,0,0.416666666666667,,,0,0,free,0,Phoenix,1,,3.5,,business,,,33.5092093,0,0,-112.0594876,0,,0,0.0416666666666667,0,0,0.416666666666667,,0,,,0,,,,,,0.416666666666667,,outdoor,casual,,1,[],,,0,
0,,,,,,,,,0,1,,0,,0,JB9zRTOKSS1ApkF1T7_khw,0,,,0,"['Fast Food', 'American (Traditional)', 'Restaurants']",0,,Mid City Kitchen,0,0,,,,,,1,0,0,,,13,,AZ,1,,1,0,1,"2909 N Central Ave
Phoenix, AZ 85012",,,0,,,0,,,0,0,,,0,Phoenix,,,3,,business,,0,33.4806723,0,,-112.073647,,,,,1,0,,,,,1,,0,,,0,,,average,,casual,,1,[],,0,,0
0,,,,,,,,,0,0,2,0,,0,v3VHHliT2rvWT0id5QiAgQ,0,,,0,"['Steakhouses', 'Barbeque', 'Restaurants']",1,,Bill Johnson's Big Apple Restaurants,0,0,,,,,,2,0,0,,,4,,AZ,1,,0,0,1,"2906 W Fairmount Ave
Phoenix, AZ 85017",,,0,,,,,,0,0,,,1,Phoenix,,,3,,business,,0,33.4935146,0,,-112.1219894,,,,,1,0,,,,,0,,0,,,,,,average,,casual,,1,[],,0,,0
0,,,,,,,,,0,0,0,0,,0,1nsxori657cAx2hiyYb4rA,0,,,1,"['Mexican', 'Restaurants']",0,,El Ranchero Mexican Restaurant,1,0,,,,,,1,0,0,,,13,,AZ,0,,0,0,1,"1900 E McDowell Rd
Phoenix, AZ 85006",,,0,,,0,,,0,0,,no,1,Phoenix,,,4.5,,business,,0,33.4659221,0,,-112.0410308,,,,,1,0,,,,,1,,0,,,,,,average,,casual,,1,[],,0,,0
,,,,,,,,,0,1,0,,,1,EpascFEAih49O5Un4f2AFw,,,,0,"['Restaurants', 'Italian']",0,,Meatballz,0,,,,,,,1,0,0,,,17,,AZ,1,,0,0,1,"1935 E. Camelback Rd.
Phoenix, AZ 85016",,,0,,,0,,,,0,,,0,Phoenix,1,,4,,business,,,33.508736,1,,-112.041489,,,,,1,0,,,,,,,,,,,,,,,casual,,1,[],,,,
,,,0.458333333333333,,,,,0.458333333333333,0,0,2,,,1,jhzF9VLnT7FZpvwPXSpApw,,,0.458333333333333,0,"['Barbeque', 'Restaurants']",1,0.458333333333333,The Notorious P I G,0,,,,,,,1,0,0,,,29,,AZ,1,0.916666666666667,1,0,1,"3230 E Thunderbird Rd
Phoenix, AZ 85032",0.916666666666667,,0,,,0,0.458333333333333,,,0,0.916666666666667,,0,Phoenix,1,,2.5,,business,,,33.6119171,1,,-112.0125521,0.916666666666667,,0.916666666666667,0.916666666666667,1,0,0.458333333333333,,,,,0.916666666666667,,,,,,0.458333333333333,,,casual,,1,[],,,,
0,,,0.416666666666667,,,,,0.416666666666667,0,0,0,0,,0,JHUcIssf3crggsVxfQ8q8w,0,,0.416666666666667,0,"['Breakfast & Brunch', 'Fast Food', 'Salad', 'Restaurants']",0,0.416666666666667,Popeyes,1,0,,,,,,1,0,0,,,45,,AZ,1,0.958333333333333,1,0,1,"3426 W Greenway Rd
Phoenix, AZ 85053",0.958333333333333,,0,,,0,0.416666666666667,,0,0,0.958333333333333,no,1,Phoenix,0,,3,,business,0,0,33.6266960082,0,,-112.131783664,0.958333333333333,,0.958333333333333,0.958333333333333,1,0,0.416666666666667,,,,0,0.958333333333333,1,,,1,,0.416666666666667,average,,casual,,1,[],,0,,0
0,,,0.229166666666667,,,,,0.229166666666667,0,1,0,0,,1,lJe-zPM4U572nVI0eAN4Fw,0,,0.229166666666667,1,"['Food', 'Breakfast & Brunch', 'Delis', 'Bagels', 'Restaurants']",0,0.229166666666667,Hot Bagels and Deli,0,0,,,,,,1,1,0,,,86,,AZ,1,0.666666666666667,0,0,1,"34640 N Valley Pkwy
Phoenix, AZ 85086",0.666666666666667,,0,,,0,0.229166666666667,,0,1,0.666666666666667,no,1,Phoenix,1,,4.5,,business,1,0,33.7991098079,0,,-112.130926219,0.666666666666667,,0.666666666666667,0.666666666666667,1,0,0.229166666666667,,,,1,0.666666666666667,1,,,,,0.229166666666667,average,,casual,,1,[],,0,,0
,,,0.416666666666667,,,,,0.416666666666667,0,0,,,,0,ddtUYvKrKNcM070m4c3lKA,,,0.416666666666667,0,"['Burgers', 'Fast Food', 'Restaurants']",0,0.416666666666667,Wendy's,0,,,,,,,1,0,0,,,10,,AZ,1,0,0,0,1,"4701 E Bell Rd
Phoenix, AZ 85032",0,,0,,,0,0.416666666666667,,,0,0,,1,Phoenix,,,2.5,,business,,,33.640098,0,,-111.980572,0,,0,0,1,0,0.416666666666667,,,,0,0,,,,,,0.416666666666667,,,casual,,1,[],,,,
