business_id,takeout,drivethru,caters,noiselevel,takesreservations,delivery,hastv,outdoorseating,attire,alcohol,waiterservice,acceptscreditcards,goodforkids,goodforgroups,pricerange,rating_category
SIFWd1cxGJeDNnSYDUTKYw,t,f,t,average,f,f,t,t,casual,none,f,t,t,t,1,high
Np5XWa-SL9fpboELzJmemg,t,,,,f,f,f,t,casual,,f,t,f,f,1,high
ZlvVCqFKTMK4rBkTQzVBpA,t,f,t,average,f,f,t,t,casual,none,f,t,t,t,1,high
SmThJ_okG7QQzOz_Wm0Ezg,t,t,f,average,f,f,t,f,casual,none,f,t,t,t,1,high
grk9RANQRR-IZouPFP3kgA,t,,f,average,f,f,t,f,casual,none,t,t,t,t,1,high
vlxMPuG6LYJ-c0yjd6AW3A,f,,f,loud,f,f,t,f,casual,full_bar,t,t,f,t,2,high
BPi1Q5wX0_o5VlO_XRyYuQ,t,,f,average,t,f,f,t,casual,full_bar,t,t,t,t,2,high
Qd0fyF-wB_1bQwSB34ggkw,t,,t,average,f,f,f,t,casual,beer_and_wine,f,t,t,t,1,high
dGp5V3aG5qw2RJI8tC3tBQ,t,,f,average,f,f,t,f,casual,none,f,t,t,t,1,high
R2HLYDDjLfBDdkyKVtofBQ,t,f,f,average,f,f,f,f,casual,none,t,t,t,t,1,high
fDZzCjlxaA4OOmnFO-i0vw,t,,f,average,f,f,t,t,casual,full_bar,t,t,t,t,2,high
WnJ9xlxdJwMti7blz4d45w,t,,t,average,f,f,t,t,casual,full_bar,f,t,t,t,1,high
5niUestkeI0tBcBAv4SyKw,t,,t,average,f,f,f,t,casual,full_bar,t,t,t,t,2,high
Dm5K0Zvw8mqrps-jFjgIaw,f,,t,quiet,t,f,f,t,casual,full_bar,t,t,t,t,2,high
_CIodPGuvPP2khYkDk1jKw,t,f,f,loud,f,f,f,t,casual,none,f,t,t,t,1,high
hDHYbekIzW-M5tljy1IP1Q,t,,f,average,f,f,t,f,casual,beer_and_wine,t,t,t,t,2,high
CFdPTWukph1ownRkLiglJg,t,,t,quiet,f,t,f,t,casual,none,f,t,t,t,1,high
HDTnHO_C9e-QHuEYt73kHA,t,,t,quiet,f,f,f,t,casual,none,f,t,t,f,1,high
qAORECtABjr_FsvSzy1apw,t,f,f,average,f,f,f,t,casual,none,f,t,t,t,1,high
gFJtzwGmDTABRwL2F8GsSw,t,,t,average,t,f,t,t,casual,full_bar,t,t,f,t,2,high
SmX_sTfTI4Hhyj8Rbf9teg,t,,t,quiet,t,t,t,t,casual,none,t,t,t,f,1,high
QdYrBxT8OV8qd7aENoBlsg,t,,t,average,f,t,t,t,casual,beer_and_wine,f,t,t,t,1,high
TbVPye1S8UZzLPy0E2qN_g,t,,,average,f,f,f,t,casual,,t,t,f,,2,high
jKLR4wAywvVcGtQnCLzoRw,t,,t,average,f,f,f,t,casual,none,f,t,t,t,2,high
EFSU5EPU8VsZmrjbTxjc4A,t,,f,average,f,f,f,t,casual,full_bar,f,t,t,t,2,high
FRiT2RI6Y1nds1jjZqvnXQ,t,,f,average,f,f,t,f,casual,beer_and_wine,f,t,t,t,2,high
N-DFmcKLm5BxleZJGoJ-dg,t,,f,average,f,f,f,t,casual,none,t,t,t,t,1,high
I4uDkxbTLt5l1JFkcG1e7g,t,,t,average,f,f,t,f,casual,beer_and_wine,f,t,t,t,1,high
kr3EFhoSwbJPrL_e_RD39g,f,,f,average,t,f,t,t,casual,full_bar,t,t,f,t,2,high
oe45XbxddG4EKhpWAHIk2w,t,,,average,f,,t,t,casual,,f,t,t,f,2,high
AXok1a8w0gNhdrWZ7L633g,t,,t,average,t,f,t,t,casual,full_bar,t,t,t,t,2,high
giyl3pyGo6sbvsnn94f4Hg,t,,t,average,t,f,f,f,casual,full_bar,t,t,t,t,2,high
LINlXPAeUagT_UL2lCcH0A,t,,f,quiet,f,f,f,f,casual,none,f,t,t,f,2,high
MEKk3J63dU3GBDg9SHuq7A,t,,f,average,f,f,t,t,casual,full_bar,t,t,f,t,2,high
eZXAQxBXReD78AWWf0_4ZA,t,,f,average,f,f,t,t,casual,none,f,t,t,f,1,high
O6-ZPDz_W_NwkCyf3UoPiw,t,,,average,f,f,f,f,casual,none,f,t,t,t,1,high
5xifvdfBHal_4KyZQGLktw,t,f,t,average,f,f,f,t,casual,beer_and_wine,f,t,t,t,1,high
25JT5gNeZ782lP1cHTbKFg,t,f,f,loud,f,f,f,f,casual,none,f,t,t,f,1,high
GDmue1oJaem9ilywDtA4_A,t,,f,average,t,f,f,f,casual,full_bar,t,t,f,t,2,high
axE3XDEO5VfY4OztDich4Q,t,,f,quiet,f,f,f,f,casual,none,f,t,t,t,1,high
1vl4-5il_LGtDRxUCy9ldw,t,,t,average,f,f,f,t,casual,none,f,t,t,t,2,high
VQmgq4Dwwej5AwnHBmDIAg,t,,t,average,t,t,t,t,casual,none,t,t,t,t,1,high
qbEJeRvytnBo5BGG1R5kGg,t,,t,average,f,f,t,t,casual,full_bar,t,t,t,t,2,high
41j3GB7M-Lwq284Pfb9zgw,t,,f,loud,f,f,t,t,casual,beer_and_wine,t,t,f,t,2,high
sdpBEhzeDedh7SVe_OMpGg,t,,t,quiet,f,f,f,f,casual,none,f,t,t,t,1,high
Q2FaJ3zB6ZuGgvqUqhdc_w,t,,f,average,t,f,t,t,casual,full_bar,t,t,t,t,2,high
wUrTYqp9fHLJ8AR4lMxHGQ,t,,f,average,f,f,t,f,casual,full_bar,t,t,t,t,2,high
RRg-Ju8NjcbB8Sm0OR0HEA,,,,average,f,,,,,,,t,t,,1,high
i--afvRsP1TSJyQMZKgJiw,t,,t,average,f,t,f,t,casual,none,f,t,t,t,1,high
LYCaveWFti6kUHpMzYKLjA,t,,,quiet,t,t,f,f,casual,none,t,t,t,t,1,high
Rvd5fGybj83Brgm-S-QT1Q,t,f,f,average,f,f,f,t,casual,none,f,t,t,t,2,high
zWZ6xiIRjvhvx1gRym-wlQ,t,,f,very_loud,f,f,t,t,casual,none,f,t,t,t,1,high
setfRzkAcOPxKH5TZLTqJQ,t,,f,average,f,f,t,f,casual,none,f,t,t,f,2,high
gJmBto8IXwSBT4HTcL7cDw,t,,f,quiet,f,t,t,t,casual,none,t,t,t,t,2,high
SGGZ6l345YTww09IHxtoew,t,,t,average,f,f,f,t,casual,none,f,t,t,t,2,high
OE7RmfGvpvSEv4g3xDKfSw,t,,f,average,f,f,t,f,casual,full_bar,t,t,t,t,2,high
dKtbrGgg5fbl8MibhilP2A,t,,f,average,f,f,f,f,casual,beer_and_wine,f,t,t,t,2,high
83da7v9gQsWJegTW52qnuw,f,,f,very_loud,t,f,t,f,casual,full_bar,t,t,f,t,2,high
j_Id-xnaHfyJRV5FlciYhA,t,f,f,average,f,f,f,t,casual,beer_and_wine,f,t,t,t,1,high
Ndk3mmxFthvuGO7LFKeUmQ,t,,t,average,t,t,t,f,casual,full_bar,t,t,t,t,2,high
m9haUi2_1lHR2eAKBhKwDg,t,,t,average,t,f,t,t,casual,beer_and_wine,t,t,t,t,2,high
lneCKBqC5qPphrbFGcaI3A,t,f,,quiet,f,f,t,t,casual,,f,t,t,t,1,high
ouBlOm6OSfVKWatic4c2lg,t,,t,quiet,f,f,,t,casual,,,t,t,t,1,high
o1W6gwCqnJqvdCenLWz5GA,t,,t,average,f,f,f,t,casual,beer_and_wine,f,t,t,t,1,high
m4Gw2d0_iWE3kyDhNtD0-g,t,,t,average,f,t,f,f,casual,none,f,t,t,t,1,high
eyHjc5AhDp5mZWGA0QKgAg,t,,f,average,f,t,t,f,casual,beer_and_wine,f,t,t,t,1,high
rlK6fzjSQg8SVF0wGsPQ1Q,t,,,,f,f,,t,casual,,t,f,t,f,1,high
C-frmXCGIhmmu0FP17GhRQ,t,,t,average,f,t,t,t,casual,beer_and_wine,f,t,t,t,1,high
6Zi7nEX_nxuUvzmfWJYMlQ,t,,t,average,t,t,t,f,casual,beer_and_wine,t,t,t,t,1,high
A06Ct4ZTa7QHVhd-JJU3rA,,,,,,,,,,,,,,,,high
83nWnjqWcvJCQ49IHwNh1Q,t,,f,average,f,f,f,f,casual,beer_and_wine,f,t,t,f,1,high
mqLIvIVWmV00VWo3L5pj3Q,t,,f,average,f,f,t,f,casual,full_bar,t,t,f,t,2,high
lF1917cvbCzQX7BcUvlooA,t,,t,average,f,f,t,t,casual,beer_and_wine,t,t,t,t,1,high
gWuraq3uYYKYRP2ecR5jmg,t,t,f,average,f,f,f,f,casual,none,f,t,t,t,1,high
gsNmLT5qQTkcoeeXTETO3Q,t,,t,quiet,f,f,f,t,casual,none,f,t,t,f,1,high
B-9mkiNmeFZY2g-794MUJA,t,,,quiet,f,f,f,f,casual,none,f,t,f,f,1,high
4Y9-JiDz9EVR_-UkUv4dYg,t,,f,very_loud,t,f,t,t,casual,full_bar,t,t,t,t,2,high
tMoJyiToYbnGUQzShPOCXg,t,,,,f,f,t,f,casual,,,t,t,f,1,high
358EZJ3WFHId1_ZClU4zDQ,t,,t,average,f,f,f,t,casual,beer_and_wine,f,t,t,t,2,high
5ALqZbLAonfCRZMY-X_MyQ,t,,f,average,f,f,t,t,casual,none,f,t,t,t,1,high
-TulfYOMTsrqVVvjJRk4Fg,t,f,f,loud,f,f,f,t,casual,none,f,t,t,t,1,high
4X_XAOeMw7AFkYhg3NINJA,t,,f,loud,f,f,f,f,casual,none,t,t,t,t,2,high
NxyPHhZRSwPFYr1HZCLG0w,t,,f,quiet,f,f,f,t,casual,none,f,t,f,f,1,high
NR_8LIX-oG50jUQpziBnWQ,f,,f,average,t,f,t,t,dressy,full_bar,t,t,f,t,3,high
k-vntVSMTHeFzeAd1xoX7w,,,,,,,,f,,,,,,,1,high
CHMSC8bSjXttB9Ei0scc_g,t,,,,f,f,f,f,casual,,,t,t,t,1,high
s2lCXuJ3fUWf5Itf9QnrMQ,t,,f,average,t,f,t,f,casual,full_bar,t,t,t,t,2,high
aNuyJOFNrb-d71amzPpxlw,t,,t,average,f,f,t,t,casual,full_bar,t,t,f,t,2,high
t80qleqEIqIyekB95IrAOA,f,,t,average,f,f,f,f,casual,none,t,t,t,t,1,high
sL4n5lhxqoZ5l0d8gwIPyA,t,,f,average,t,,t,t,casual,beer_and_wine,t,t,t,t,2,high
ZcgzyGf-cAgc0JxFklpZLA,t,,,,f,f,f,t,,none,,f,t,f,1,high
i3nnQl4pl2-ogZJdeSqWvA,t,,,quiet,f,t,f,f,casual,none,f,t,t,f,1,high
vtuPl3gqOrsIJ6qM1ldDWQ,t,,t,average,t,f,t,t,casual,full_bar,t,t,t,t,2,high
WjtJAtp19nA61b8LT9uLrA,t,,t,average,t,f,t,t,casual,full_bar,t,t,f,t,2,high
mFBBtUrWMqikBS-Jn-RiIw,t,,t,average,t,f,t,t,casual,full_bar,t,t,t,t,2,high
PEh1J_B0UBi6HzonIpgfjw,t,,t,quiet,t,t,f,t,casual,none,t,t,t,t,1,high
ZHPRAv3k2q662Q8Qj6zByg,t,t,t,average,f,f,f,t,casual,none,f,t,t,t,1,high
Y1jkxceoqE5LrTL5eqPXsA,t,,t,average,t,t,t,f,casual,none,t,t,t,t,2,high
plrLdKQvnyWlDvQ3kFSqwQ,t,f,t,quiet,f,f,f,t,casual,none,f,t,t,f,1,high
jwRrr0B1gHYiv8fK4f97Pg,t,t,f,average,f,f,,,casual,none,f,t,t,t,1,high
AxdOGtJ8bJmL8uXB0AQS5A,t,,f,average,t,f,t,t,casual,full_bar,t,t,f,t,2,high
gutyWep7QbUQ8Qwa-r7p9w,t,,f,average,t,f,t,f,casual,full_bar,t,t,t,t,2,high
J4SaeiH0sIhX8vPZlvx6UQ,t,,t,average,f,f,f,f,casual,none,f,t,t,f,1,high
MuJ2fcS3r8Qk0Nbq3UerQw,t,,f,average,f,f,f,f,casual,none,f,t,f,f,1,high
uMxfxbqT27XDeU9UTXeErg,t,,t,average,t,f,t,f,casual,full_bar,t,t,t,t,2,high
RlfX4muX5LfJsvmI9qWGvw,t,,t,quiet,t,f,f,f,casual,beer_and_wine,t,t,t,t,2,high
eltTG6JOr9cg5FRAgGy8Jw,t,,t,average,t,f,t,t,casual,full_bar,t,t,t,t,2,high
O8OU3j2fsKbDG26UFVmvig,t,,,,f,f,,,casual,,,t,t,t,1,high
fGK50PGohkCJJYamqwZ_9g,t,,t,average,f,f,t,t,casual,none,f,t,t,t,1,high
ybZ3HZa_ESwRP6ouQAQ1YA,t,,,,f,f,f,f,casual,none,,t,t,f,1,high
SfVsLCVap7VlF3GLUI8PlQ,t,,t,quiet,t,f,t,t,casual,full_bar,t,t,t,t,2,high
JPqklvIjiKX7ryMup6k7aA,t,,,,,,,,,,,,,,,high
qT4w8n27RBQ_slz_FiK0CQ,t,,t,average,f,f,t,t,casual,full_bar,t,t,t,t,2,high
JkxRvYg5hR1YsulxJhNNzg,t,,t,average,f,f,t,f,casual,none,t,t,t,t,1,high
mE31SR1RhKsAeo4MK1ra6g,t,,,,f,t,t,,casual,none,f,t,t,t,2,high
XfVGU6WGZKc867spn2TImw,t,,f,average,f,f,t,t,casual,full_bar,t,t,t,t,2,high
4eiyUIimE3CsWZbZuBWnpA,t,,f,quiet,f,f,f,f,casual,none,,t,t,f,1,high
Fj73x68afXtA388ajOe3qw,t,f,f,average,f,f,f,t,casual,full_bar,t,t,t,t,2,high
3zn5yjALes8-fxLvpO7_-A,t,,t,quiet,t,f,t,f,casual,beer_and_wine,t,t,t,t,1,high
xr2szu7jYIWbj4tlKef61w,t,,t,average,t,f,t,t,casual,beer_and_wine,t,t,t,t,2,high
ljx5LTH8Ksl_KoyYZlyH8Q,t,,t,quiet,f,f,f,t,casual,none,f,t,t,f,1,high
KgbCo7ZDFc5bY7w09PReGQ,t,,t,average,t,f,t,t,casual,full_bar,t,t,t,t,2,high
AoikM9ZL-0yFdIgVFAvRkQ,t,,,,,,,,,,t,,,,,high
YZnpM9gWRIKAZmlzPDBvDw,t,,,,t,t,t,t,casual,,f,t,t,t,1,high
oR7pfPCV5UAh8hahzFjnaA,t,,t,,f,f,,,casual,none,f,t,,t,1,high
dgARnB68TOefhXvfV4iRdA,t,,f,average,f,f,t,t,casual,none,t,t,t,t,1,high
g4tY0hSv_dzJQPUbdLOyPg,t,f,f,average,f,f,f,t,casual,none,f,t,t,t,1,high
IZxdigPOncvAcqrFWB9wpQ,t,,,average,t,f,f,t,casual,full_bar,t,t,t,t,3,high
m2M7X5ItFvhOC7a6B7JcDg,t,,t,average,t,f,t,f,casual,full_bar,t,t,t,t,2,high
M0UqoJlAUzKx6dW2CT8d8w,t,,,average,,t,t,f,casual,none,,t,t,t,1,high
XiCnbGY6R92Ji7r38jceZA,t,t,t,average,f,t,f,t,casual,none,f,t,t,t,1,high
bPVotyFvP_FNSIr4R8evcw,t,,t,average,t,t,t,t,casual,beer_and_wine,f,t,t,t,2,high
93fEJZYc3B-jOMaXce7G5A,t,,f,average,f,f,f,t,casual,beer_and_wine,f,t,t,t,1,high
u5KuREr0mn_yLz0T5vn34A,t,,,average,t,f,t,t,casual,full_bar,t,t,t,t,2,high
YYm1mnmE36Ne7d5sT9huZQ,t,,t,average,f,f,t,t,casual,beer_and_wine,t,t,t,t,1,high
D7d-X4fLvVIdsCDFGpqzmg,t,f,f,average,f,f,t,t,casual,beer_and_wine,f,t,t,t,1,high
lO_HY6I64DNNnrUF4kdi8A,t,,f,average,t,f,f,t,casual,full_bar,t,t,t,t,2,high
cdjyZMd7BsbcueU0rtFAMw,f,,,quiet,t,f,f,t,dressy,full_bar,t,t,f,t,3,high
SFhCBEwULQAfEtd8hPdbyQ,t,,t,quiet,f,f,f,f,casual,none,t,t,t,t,2,high
0vjPlHp1eZPOyb-bcjp-9g,t,,f,average,f,f,t,t,casual,full_bar,f,t,f,t,1,high
eqbpaxfx2DHhG-cj9L8tVg,t,,t,average,t,f,f,t,casual,full_bar,t,t,t,t,2,high
dWyAVPE7Yvj8oI5r2NXD5w,t,,,average,,t,t,f,casual,none,t,,t,t,2,high
4SEaQmnUIpqZXPyCmHZc1A,t,,f,average,t,f,t,f,casual,full_bar,t,t,f,t,2,high
yC6OzkWd3bzHfcMZm7WpWQ,t,,f,average,t,f,t,t,casual,full_bar,t,t,f,t,2,high
APzio4blbje5mhMGJqP8Ew,t,,t,average,f,t,t,f,casual,none,f,t,t,t,2,high
oIXw9z-OuDlMDKUBPRny2w,t,,t,average,f,f,t,t,casual,full_bar,t,t,t,t,2,high
u6EUXOSFnjxvzLll4D21bA,t,,t,average,t,f,t,f,casual,beer_and_wine,t,t,t,t,2,high
bSrl0gA6QS4oBcfTlQEjRw,f,,,quiet,f,f,t,t,casual,full_bar,t,t,f,t,2,high
vobaKD_HU7ScskaBfJAgyw,t,,f,average,t,f,t,t,casual,beer_and_wine,t,t,t,t,2,high
tbt8TduAgw21YAr8uw_AYQ,t,,f,average,f,f,t,f,casual,beer_and_wine,t,t,f,t,2,high
TJFdh4tXS5RUXZfMf0XRIg,t,,t,quiet,f,f,t,f,casual,none,f,t,t,t,1,high
oPpA0LHMWJht4lMFgfYwhA,t,,t,average,f,f,t,f,casual,beer_and_wine,t,t,t,t,1,high
C_DYSZd7DtCLomCZ1s9ZBg,t,,t,quiet,f,f,t,f,casual,beer_and_wine,t,t,t,t,1,high
4xpACaa99_KFokYvNLXMBA,t,,t,quiet,t,f,f,f,casual,none,t,t,t,t,1,high
IUnRnZHmA56Tgr2acpHRow,t,,f,average,f,f,t,f,casual,full_bar,t,t,f,t,2,high
EQgMEDJ3Tkln-8UBlOuKwg,t,,t,average,f,f,f,t,casual,none,f,t,t,t,1,high
2YwtDSJhHGziKpU6DQiVvQ,t,,,average,f,f,t,t,casual,none,t,t,t,t,1,high
zEd1SCZQb5S8nhuHA_SHZg,t,,f,quiet,f,f,f,t,casual,none,,t,t,t,1,high
aastrx4llH7kBL97DWfsXA,t,,t,average,f,t,t,t,casual,none,f,t,t,t,1,high
uu9jB1lTKUIogtkXzEAtJw,t,,,average,f,f,f,f,casual,none,f,t,t,t,1,high
U-uTG4ofQoaCGGY5MVsJsA,t,,f,average,t,f,t,f,casual,full_bar,t,t,t,t,2,high
9c8Q6sAWAL1MCRzJ7INQkg,t,,t,quiet,t,t,f,f,casual,beer_and_wine,t,t,t,t,2,high
9wj2RkmuCHLG1pxy7-JXFA,t,,,quiet,f,f,f,f,casual,none,f,t,t,f,2,high
mkvWFODsaXHe5MXAyDnRWw,t,,t,average,f,f,t,f,casual,full_bar,t,t,t,t,2,high
e2oXHln1dux2ACR0QQGoeQ,t,f,f,average,f,f,f,t,casual,beer_and_wine,t,t,t,t,2,high
tcQrOolSjtS5gcVcEbmwoQ,,,t,,,,,,,,,t,,,1,high
zyvujnBGGpG3WWiDPkil9w,t,,t,average,t,t,t,t,casual,full_bar,t,t,t,t,2,high
0aKii4YS6MYZlPCsKPaF5w,t,,t,average,f,t,f,t,casual,none,f,t,t,t,1,high
XHzZgNmJFVHeT3unDg2Qig,t,,f,average,t,f,t,t,casual,full_bar,t,t,f,t,2,high
A3lInLxP3KOECWPjQO9k6A,t,,t,average,t,f,t,t,casual,full_bar,t,t,t,t,2,high
Hpe6JKGPmYbOTbBwxSeGAQ,t,t,t,average,f,f,f,f,casual,none,f,t,t,t,1,high
1z24CnnIH6j0Kl1ViDtSYw,t,f,f,quiet,f,f,f,f,casual,none,f,t,t,f,1,high
iKXnctUJOVxenM42ERcekg,t,f,t,average,f,f,t,t,casual,none,f,t,t,t,1,high
FnnHnJ4olV0E_rFql4phMg,t,,f,average,f,f,t,f,casual,full_bar,t,t,f,t,2,high
p9rysWzbd9eMDmxRH9y0fA,t,,t,average,f,f,f,t,casual,full_bar,t,t,t,t,2,high
bNXbX9sAyRb971A0-tIPrw,t,,t,average,t,f,t,t,casual,,t,t,t,t,2,high
1_JEa6MI0xl_wlY4gqMHqw,t,,,average,f,t,f,t,casual,none,f,t,t,t,1,high
rM9uulxPgYf5SdanE2LTvg,t,,f,average,t,f,t,f,casual,full_bar,t,t,t,t,2,high
yCaSjO3AHkirEyQ074cp4Q,t,f,t,average,f,f,t,t,casual,none,f,t,t,t,1,high
sizgL4E5YgQERAz9OUjObw,t,,,,f,,t,,casual,,,t,t,t,1,high
vZDfvDkiBfWMigOrniuGnQ,t,,f,average,t,f,t,t,casual,full_bar,t,t,t,t,2,high
M2PCgCdlY4t-FwYnwLfuOA,t,,t,average,t,f,t,t,casual,full_bar,t,t,f,t,2,high
MoMu4FypeaSR27G0qFIc6g,t,,t,average,f,t,t,f,casual,none,f,t,t,t,1,high
mLKQmfI1sqZuLLd0aBGbyg,t,,,average,f,f,t,t,casual,,f,t,t,t,1,high
gpdBiTU4FWxBz4sAb9UW3g,t,,t,average,t,f,t,t,casual,full_bar,t,t,t,t,2,high
O_e8Njjuife8zBOuqePWZw,t,f,t,average,f,f,f,t,casual,none,f,t,t,t,1,high
-hWBlyI2k95yjU-cgwCKJg,t,,f,average,t,f,t,f,casual,full_bar,t,t,t,t,2,high
e5wUjoLeC7Frayp-jWzjkg,t,,,average,f,t,t,f,casual,none,f,t,t,t,1,high
nTBXq_Dwk092aprpji8wIw,t,,t,average,f,f,t,t,casual,none,t,t,t,t,1,high
kLG4KMBof8CsTsR-jRDPqg,t,,f,quiet,t,f,t,t,casual,full_bar,t,t,f,t,2,high
8aiSzfAbYn8e2bOZoBH9xQ,t,,f,average,f,f,t,f,casual,none,f,t,t,f,1,high
K2KepTWi8Dn9vxj4QGB90g,t,,,average,f,f,f,f,casual,none,f,t,t,t,1,high
Azczfb5mC4otyyXqjYsuzA,t,,,quiet,f,f,t,f,casual,none,,t,t,t,1,high
dlPAHjvW-CtmC5ym0qjJ_g,t,,t,average,f,t,f,t,casual,none,f,t,t,t,1,high
gXMY9woEEj8qrkt77UyMkQ,t,,,average,t,f,t,f,casual,,,t,t,t,1,high
qcm7pfIdNn9XBuPEtoogbw,t,,f,average,t,f,f,t,casual,full_bar,t,t,t,t,2,high
_eymim7Di9WjVOxT4OSnjg,t,,f,average,f,f,f,t,casual,none,f,t,t,t,1,high
7k1qu7Gm5hBHu89v2sGqcw,t,,t,average,f,f,f,f,casual,none,f,t,t,f,1,high
51pLHJwvvHJJ4aoQPNRa6Q,t,,t,quiet,f,f,f,t,casual,none,f,t,t,f,1,high
FcBIKYJ2HHLMScsnw5JRAg,t,,t,average,f,f,f,f,casual,none,t,t,t,t,1,high
nmo_Kbv1H2eOuXmhB3M6kA,t,,f,average,f,f,f,t,casual,none,f,t,t,t,2,high
Jak5p86l1uH0ZJLkarAdfg,t,,t,average,t,f,t,f,casual,full_bar,t,t,t,t,2,high
f0PiGh5aBV15cNCYrnsW6w,t,,t,quiet,f,f,f,f,casual,none,f,t,t,t,1,high
wngi59KtCh8cy7o4crWj0A,t,,t,average,f,t,t,f,casual,none,t,t,t,t,1,high
AW3Tm-B5CfzEV5CLpuwrWg,t,,,average,f,f,f,t,casual,,,f,t,t,1,high
QRkwEMoYWuT_uTqBfT1kbw,t,,t,average,f,f,f,t,casual,none,f,t,t,t,1,high
fwYujhi514Ie5GsdIZsa2g,t,,f,average,f,f,f,t,casual,beer_and_wine,f,t,t,t,2,high
4K4lXW-S_qMk6XG3aV5wrw,t,,,average,f,f,t,t,casual,none,f,t,t,t,1,high
tFPN713LPJi7MQpErUCKmw,t,,t,average,f,f,f,f,casual,none,f,t,t,t,1,high
UJSsbki24ctkEcMuMxp9xQ,t,,,quiet,f,f,t,f,casual,none,f,t,t,t,1,high
w96i8rUWqwWCQ469THDcSw,t,,f,quiet,f,f,t,f,casual,none,t,t,t,t,2,high
BGtv0z3JbjpvnNRp3zM-Qw,t,,t,average,t,f,t,t,casual,full_bar,t,t,f,t,2,high
PofAVhHsialDeEwplacbyg,t,,f,quiet,f,f,f,f,casual,none,f,t,t,f,1,high
VXLTu4PnNrKYsma_UiB5WQ,t,,t,quiet,f,f,t,t,casual,none,f,t,t,t,1,high
kHiWllJizqQFPhdOGrdbSw,t,,,,f,f,t,f,casual,,,t,t,t,1,high
ozgJsYVsskxn3n9HMqqMdw,t,,f,average,f,f,t,f,casual,beer_and_wine,t,t,t,t,2,high
aO0t2iAKDISTjrFXJW8Drg,t,,t,quiet,t,t,t,f,casual,none,t,t,t,t,2,high
Ls2ZYnTrESmH8t9TpCSHqA,t,,t,quiet,f,f,f,t,casual,none,t,t,t,t,1,high
IYnakiaZdJOKaUirabgn5A,t,,,,f,f,,,,,,t,t,f,,high
wbndBnssRoL2DM8sd8OaMA,t,,t,quiet,f,f,t,t,casual,none,t,f,t,t,1,high
ed6ieiNh4Xr3bmnMyuTDdA,t,,t,average,t,f,t,t,casual,full_bar,t,t,t,t,2,high
nRVyESpoh9ZVNwl70-bz9g,t,,f,average,f,f,t,t,casual,beer_and_wine,f,t,t,t,1,high
5OwjSCWWzVXxuwpI_rVH4Q,t,,,very_loud,f,f,t,f,casual,none,f,t,t,t,1,high
ugzYgcgArt7fZMkE3M0IUg,t,,t,,,,,t,casual,none,,t,,,2,high
mqY2yL4G_BNF8wFZCTM7jQ,t,,,,f,t,,t,casual,,,t,t,t,1,high
IheYoy35P3l11BQ1pNA9pg,t,,t,average,f,f,f,f,casual,none,f,t,t,t,1,high
AstBY--d6rxLfrVIfXHF0g,t,,t,quiet,t,t,t,f,casual,none,t,t,t,t,2,high
BMjggIgOghBMEXPo8q7q3w,t,,t,average,t,t,t,f,casual,none,t,t,t,t,2,high
GnKSTLyqXH8xPY-zwf-WLw,,,t,,,f,,t,,,,t,,,,high
TaRIGRKP0H_deKJ4HzTJ_Q,t,,f,average,f,f,t,f,casual,none,f,t,t,t,1,high
fMYmjjCOW6XAouNYGYuIwQ,t,,t,average,f,f,f,f,casual,none,f,t,t,t,1,high
6DnA9e4LHVafOyneQ2SjrA,t,,,,f,,,f,casual,,,t,t,f,1,high
Any6WyiVNmgbnWLqoxPXgQ,t,,f,average,t,f,f,t,casual,beer_and_wine,t,t,f,t,1,high
UquaBiiMajmNBpqahru43A,t,,t,average,,f,t,f,casual,full_bar,t,t,t,t,2,high
WeoWPUzYWYV6qABorsedfw,t,,t,quiet,f,f,t,t,casual,none,f,t,t,t,1,high
FgJcIZa8mtlajxc4uPNjDA,t,,t,average,f,f,f,t,casual,none,f,t,t,t,1,high
jI4iiwCDbS7-HiZERnI6bA,t,,t,quiet,t,f,t,f,casual,none,f,t,t,t,1,high
Sij5euwpnCQ8qLdTuiR7kw,t,,t,quiet,f,f,t,t,casual,none,f,t,t,t,1,high
kUj1sHZisz7zxNysplBoCg,t,,t,average,t,f,t,t,casual,full_bar,t,t,t,t,2,high
aX8xuj7PWFGVqyBN06ysQw,t,,f,average,f,f,f,t,casual,beer_and_wine,f,t,t,t,1,high
DKBtVEVkLJmT25aMbcvTcA,t,,,average,t,f,t,f,casual,full_bar,t,t,f,t,2,high
SOHCmm0eY3FH2zYw1-Xtkg,t,,t,quiet,t,t,t,t,casual,full_bar,t,t,t,t,2,high
T8-P1-wD99kle299ixDItw,t,,f,quiet,f,f,f,t,casual,none,f,t,t,t,1,high
IjNkVSEzpKTTNvr2TAFkPg,t,,t,average,f,f,t,t,casual,none,f,t,t,t,1,high
Ot8ZYcmDZIbUeoGiU6XtaQ,t,,t,average,f,f,t,t,casual,none,f,t,t,t,1,high
XbReB8Lbr16i27Er-wV_ng,t,,t,quiet,t,t,t,f,casual,none,t,t,t,t,2,high
5D5DLnLMYiIt2ztgp6rTqA,t,,f,loud,t,f,t,t,casual,full_bar,t,t,t,t,2,high
WLDWl3QyQCeZ7EnHxH6Pwg,t,t,t,average,f,f,f,t,casual,none,t,t,t,t,1,high
Ak8rB_c6yqrOqzzJhWv01Q,t,,,,f,f,f,t,casual,none,,t,t,t,2,high
